truth,preds,lon,lat
0.021026206505849906,0.23527386586795274,-103.01918970506757,44.65815036907063
1.2380353566435287,1.7449799627705715,-92.26291599557996,40.743537315816766
3.0676248433535913,1.6572614113308646,-83.79286691576577,35.26834340938125
0.20303879882443704,0.4335144928690511,-116.9155791709741,42.8479406608492
0.02803189499238402,1.3328150844462812,-105.66349771047297,42.544300436323425
2.974803142716747,2.719896347504232,-75.55694927393019,38.10590087539462
2.3107035326376044,1.4332021390767977,-111.6820529102759,33.65609414463229
1.4623234645408045,1.538180212690122,-93.19944174749438,31.77921675015865
3.097405240075773,1.2789912421437748,-89.59106311511825,34.39795955555794
0.8484027456382278,1.2260826469262156,-82.7874789762106,31.18023970370423
1.8105417921422082,2.17971870688757,-85.33537991891893,40.51359967180656
0.053783717866135866,1.9841828935352623,-68.75336513502253,45.67757393145341
1.3349182002944275,2.43204549866482,-91.40902486883446,42.72666275519394
1.2745137226849277,1.740988908103077,-97.24853838077141,37.20096269940907
1.2884511102950278,1.0349803404285467,-105.38804895990991,36.06270825619285
2.5620101461799445,2.0202613595527055,-80.30844022114303,41.768439434652436
0.7053735187508555,1.0671898779745561,-102.44074732888514,43.41076055752351
2.9060227310342523,2.9273832795759063,-112.81139278758447,46.517897212004314
0.2173241991175049,2.1311512633277516,-87.4287904231982,33.49546084525063
4.544081254230873,3.723001747440094,-86.17549860813627,44.04763721252946
1.0128689710292573,1.187996734084436,-84.50903366722974,34.839953473269986
0.6228521394857109,1.566789244118354,-83.60005279037162,31.86112931319781
1.3348087009054446,1.3277433311291134,-102.4820646414696,43.180229197236706
0.7967174576545142,1.2089281501904452,-90.63776836725788,35.64972978465977
0.5532259276120206,1.554236029636968,-79.61981834473536,38.90337846072703
3.3338595019091826,1.0745197397061474,-84.89466191801802,32.676238204503626
3.2733018604447333,2.9240388380467266,-87.34615579802929,36.28504255795774
0.16161076867946783,0.664816685671326,-114.61558210377252,42.33086912110639
2.8102277944656,1.5681995867603291,-87.77310136140204,37.288665440106755
2.9599992077491764,3.499598991919356,-83.86172910340653,39.63899224623159
1.6810883156088092,0.9922376094593801,-88.62699248814752,47.045983447326755
2.7928027519915264,2.1215202358609986,-78.10485021663851,36.937242626588265
1.144749199288462,1.688554672793316,-79.20664521889077,38.48418692050149
0.8165127920489743,1.2419511898124256,-112.81139278758447,46.299503414594916
2.3477201909096332,1.96480779632941,-104.60302002080519,40.03026515232234
0.3508381573982781,0.8392929039050614,-102.31679539113176,46.28047131887127
0.2979302878811464,0.39972768001177883,-101.04973113854167,48.42587886671296
0.2635564293360667,0.3740724524845973,-99.56230788550113,44.94152933894733
0.8035271773017431,1.3672440570871913,-97.77189100684122,40.565927747465395
2.6917382565806607,1.80169045350749,-104.53415783316441,48.771952518351796
1.4987971321624876,1.0538844390925988,-81.06592428519144,39.37335793900018
0.027479149289580156,0.36091404182536735,-104.85092389631194,45.00972261557968
0.24290913422188593,0.0,-118.27905048626127,45.26230188270083
0.0009380877843715397,0.10835512712856143,-108.80361346689189,40.660015245600334
1.4776911855882808,0.8519437409693182,-89.81142211556869,37.1351186794507
0.38365611361452195,1.0136075929754043,-118.89881017502816,44.25513625661293
1.7462486506493788,1.966384739176192,-83.55873547778717,37.430964551997484
4.59002458747524,4.79184712078586,-91.46411461894708,35.425603831970626
